Date,IYT,RWR,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
06APR2016,-0.0025,0.0022,0.0115,0.0216,0.0054,0.0049,0.0098,0.0079,-0.0012,0.0269,0.0095
07APR2016,-0.0129,-0.0059,-0.0145,-0.0059,-0.0188,-0.0096,-0.0144,-0.0108,-0.0004,-0.0110,-0.0113
08APR2016,0.0110,0.0053,0.0066,0.0201,0.0036,0.0039,0.0000,0.0055,0.0054,-0.0027,-0.0015
11APR2016,-0.0047,-0.0035,0.0045,-0.0042,0.0041,0.0004,-0.0027,-0.0071,-0.0043,-0.0076,-0.0037
12APR2016,0.0073,0.0079,0.0139,0.0298,0.0126,0.0058,0.0069,0.0062,0.0070,0.0081,0.0076
13APR2016,0.0262,-0.0047,0.0099,0.0047,0.0227,0.0149,0.0102,-0.0077,-0.0061,0.0094,0.0141
14APR2016,0.0029,-0.0069,0.0007,0.0023,0.0022,0.0018,-0.0002,-0.0045,-0.0012,0.0006,0.0000
15APR2016,-0.0008,0.0077,0.0046,-0.0135,-0.0035,0.0014,-0.0038,0.0062,0.0056,-0.0007,0.0028
18APR2016,0.0034,0.0040,0.0046,0.0165,0.0074,0.0009,0.0043,0.0058,0.0039,0.0093,0.0094
19APR2016,0.0126,0.0004,0.0214,0.0200,0.0126,0.0071,-0.0056,-0.0006,0.0016,0.0035,-0.0055
20APR2016,0.0011,-0.0171,-0.0030,0.0090,0.0077,-0.0016,0.0020,-0.0135,-0.0250,0.0054,0.0013
21APR2016,-0.0125,-0.0167,-0.0045,-0.0059,-0.0089,-0.0025,-0.0036,-0.0156,-0.0209,0.0059,-0.0035
22APR2016,0.0096,0.0105,0.0070,0.0145,0.0094,0.0025,-0.0174,0.0037,0.0089,0.0021,-0.0020
25APR2016,-0.0121,0.0087,-0.0034,-0.0112,-0.0021,-0.0048,0.0002,0.0069,0.0019,-0.0039,0.0011
26APR2016,0.0112,0.0036,0.0081,0.0160,0.0064,0.0089,-0.0048,-0.0040,0.0015,-0.0038,0.0024
27APR2016,0.0021,-0.0019,0.0084,0.0190,0.0017,0.0071,-0.0046,0.0048,0.0145,-0.0011,-0.0010
28APR2016,-0.0157,-0.0027,-0.0094,-0.0149,-0.0106,-0.0096,-0.0125,0.0010,-0.0015,-0.0048,-0.0108
29APR2016,-0.0123,-0.0114,-0.0059,-0.0016,-0.0055,-0.0058,-0.0087,-0.0021,0.0060,-0.0156,0.0051
02MAY2016,0.0074,0.0173,0.0036,-0.0010,0.0090,0.0052,0.0074,0.0115,0.0081,0.0057,0.0140
03MAY2016,-0.0125,0.0014,-0.0165,-0.0236,-0.0128,-0.0081,-0.0092,-0.0019,-0.0008,-0.0031,-0.0092
04MAY2016,-0.0088,0.0148,-0.0101,-0.0144,-0.0078,-0.0123,-0.0031,0.0030,0.0117,-0.0096,-0.0045
05MAY2016,-0.0114,0.0030,-0.0050,0.0082,-0.0004,-0.0005,0.0005,0.0002,-0.0039,0.0042,-0.0064
06MAY2016,0.0086,0.0103,0.0081,-0.0023,0.0043,0.0067,0.0074,0.0051,-0.0065,-0.0059,0.0074
09MAY2016,0.0004,0.0106,-0.0121,-0.0146,-0.0026,-0.0045,0.0000,0.0054,0.0057,0.0114,0.0028
10MAY2016,0.0130,0.0007,0.0167,0.0176,0.0143,0.0172,0.0130,0.0099,0.0010,0.0084,0.0128
11MAY2016,-0.0166,-0.0241,-0.0035,0.0031,-0.0107,-0.0083,-0.0072,-0.0080,0.0037,-0.0120,-0.0201
12MAY2016,-0.0140,0.0056,0.0043,0.0028,0.0004,-0.0021,-0.0028,0.0054,0.0059,-0.0059,0.0019
13MAY2016,-0.0127,-0.0104,-0.0097,-0.0128,-0.0121,-0.0126,-0.0038,-0.0126,-0.0048,-0.0023,-0.0119
16MAY2016,0.0084,0.0106,0.0172,0.0169,0.0052,0.0124,0.0140,0.0064,0.0012,0.0136,0.0063
17MAY2016,0.0059,-0.0189,-0.0051,0.0047,-0.0057,-0.0048,-0.0100,-0.0196,-0.0170,-0.0104,-0.0113
18MAY2016,0.0034,-0.0149,-0.0153,-0.0096,0.0175,-0.0034,0.0019,-0.0116,-0.0187,0.0042,-0.0058
19MAY2016,-0.0066,-0.0112,0.0035,0.0002,-0.0095,-0.0094,-0.0054,0.0098,0.0101,-0.0085,-0.0009
20MAY2016,0.0129,0.0084,0.0072,0.0059,0.0069,0.0051,0.0121,-0.0051,0.0023,0.0093,0.0066
23MAY2016,-0.0039,-0.0003,0.0117,-0.0026,-0.0009,-0.0018,-0.0019,0.0010,-0.0089,-0.0040,-0.0035
24MAY2016,0.0043,0.0116,0.0066,0.0050,0.0151,0.0104,0.0188,0.0084,0.0100,0.0144,0.0120
25MAY2016,0.0082,0.0000,0.0123,0.0158,0.0106,0.0068,0.0069,0.0015,-0.0029,0.0062,0.0055
26MAY2016,-0.0021,0.0018,-0.0107,-0.0042,-0.0059,-0.0029,0.0032,0.0040,0.0113,0.0001,0.0020
27MAY2016,0.0068,0.0044,-0.0004,0.0006,0.0068,0.0038,0.0048,0.0011,0.0017,0.0045,0.0047
31MAY2016,0.0020,0.0001,-0.0051,-0.0039,-0.0025,-0.0002,0.0020,-0.0064,0.0066,0.0024,-0.0010
01JUN2016,-0.0016,-0.0004,0.0013,0.0003,0.0021,0.0009,-0.0025,0.0103,0.0026,0.0036,-0.0006
02JUN2016,-0.0015,0.0042,0.0055,-0.0013,0.0021,0.0013,-0.0009,0.0004,0.0004,0.0128,0.0056
03JUN2016,-0.0036,0.0029,0.0085,-0.0039,-0.0143,-0.0009,-0.0023,0.0064,0.0158,-0.0033,-0.0065
06JUN2016,0.0057,-0.0092,0.0103,0.0221,0.0060,0.0095,0.0018,0.0011,-0.0014,0.0054,0.0025
07JUN2016,0.0112,0.0049,0.0004,0.0226,-0.0021,0.0048,0.0041,-0.0011,-0.0008,-0.0062,0.0013
08JUN2016,0.0057,0.0063,0.0058,-0.0023,0.0008,0.0063,0.0020,0.0060,0.0060,0.0035,0.0011
09JUN2016,-0.0019,0.0024,-0.0072,-0.0076,-0.0072,-0.0002,0.0002,0.0039,0.0086,-0.0017,-0.0023
10JUN2016,-0.0156,-0.0053,-0.0075,-0.0216,-0.0124,-0.0117,-0.0077,0.0007,-0.0026,-0.0080,-0.0105
13JUN2016,-0.0117,0.0013,-0.0111,-0.0030,-0.0069,-0.0108,-0.0111,-0.0083,-0.0012,-0.0079,-0.0055
14JUN2016,-0.0147,-0.0024,-0.0074,-0.0006,-0.0148,0.0002,0.0023,0.0039,0.0053,0.0015,-0.0026
15JUN2016,0.0029,0.0103,0.0045,-0.0024,0.0013,0.0004,-0.0025,-0.0030,-0.0063,-0.0069,0.0028
16JUN2016,-0.0043,0.0058,0.0034,-0.0048,0.0026,0.0018,0.0021,0.0052,0.0063,0.0035,0.0032
17JUN2016,0.0060,-0.0007,0.0043,0.0101,-0.0008,0.0008,-0.0066,-0.0040,0.0036,-0.0103,-0.0016
20JUN2016,0.0113,0.0005,0.0057,0.0087,0.0057,0.0092,0.0042,0.0032,-0.0038,0.0063,0.0090
21JUN2016,-0.0031,0.0046,-0.0027,0.0119,0.0057,-0.0007,0.0069,0.0026,0.0014,-0.0035,-0.0023
22JUN2016,-0.0064,-0.0020,0.0011,-0.0056,-0.0009,-0.0028,-0.0034,0.0006,-0.0048,0.0029,-0.0014
23JUN2016,0.0093,0.0052,0.0154,0.0165,0.0210,0.0116,0.0136,0.0061,0.0028,0.0131,0.0098
24JUN2016,-0.0471,-0.0108,-0.0436,-0.0323,-0.0536,-0.0407,-0.0384,-0.0192,0.0056,-0.0293,-0.0374
27JUN2016,-0.0306,0.0020,-0.0337,-0.0320,-0.0285,-0.0235,-0.0201,-0.0022,0.0083,-0.0131,-0.0181
28JUN2016,0.0219,0.0214,0.0085,0.0278,0.0256,0.0169,0.0198,0.0063,0.0037,0.0195,0.0199
29JUN2016,0.0224,0.0122,0.0169,0.0190,0.0227,0.0178,0.0154,0.0116,0.0027,0.0191,0.0161
30JUN2016,0.0097,0.0100,0.0160,0.0080,0.0158,0.0191,0.0110,0.0224,0.0216,0.0094,0.0074
01JUL2016,0.0099,0.0013,0.0004,0.0053,-0.0050,0.0032,0.0023,-0.0047,0.0002,0.0063,0.0104
05JUL2016,-0.0134,0.0098,-0.0181,-0.0201,-0.0150,-0.0091,-0.0074,0.0056,0.0074,-0.0010,-0.0081
06JUL2016,-0.0001,-0.0039,0.0040,0.0043,0.0027,0.0050,0.0070,0.0009,0.0021,0.0112,0.0086
07JUL2016,0.0046,-0.0101,0.0026,-0.0102,0.0013,0.0027,0.0000,-0.0020,-0.0185,-0.0015,0.0043
08JUL2016,0.0257,0.0162,0.0249,0.0133,0.0191,0.0200,0.0157,0.0100,0.0104,0.0124,0.0174
11JUL2016,0.0046,0.0077,0.0049,0.0019,0.0057,0.0063,0.0059,0.0002,-0.0008,-0.0027,0.0058
12JUL2016,0.0223,0.0000,0.0182,0.0248,0.0126,0.0092,0.0081,-0.0054,-0.0137,0.0049,0.0039
13JUL2016,0.0065,0.0055,0.0027,-0.0086,0.0000,0.0024,0.0002,0.0056,0.0079,-0.0004,-0.0049
14JUL2016,0.0110,-0.0085,0.0089,0.0051,0.0094,0.0076,0.0065,-0.0002,-0.0065,0.0043,0.0041
15JUL2016,-0.0039,0.0000,0.0035,-0.0006,-0.0017,-0.0002,-0.0009,0.0000,0.0029,-0.0008,-0.0044
18JUL2016,-0.0013,0.0018,0.0066,0.0007,0.0034,-0.0009,0.0067,-0.0011,0.0029,0.0004,0.0038
19JUL2016,-0.0012,0.0056,-0.0059,-0.0056,0.0004,0.0005,-0.0022,-0.0007,-0.0017,-0.0022,-0.0018
20JUL2016,-0.0003,0.0001,0.0004,-0.0014,0.0017,0.0019,0.0131,-0.0036,-0.0058,0.0091,0.0042
21JUL2016,-0.0136,0.0024,-0.0061,-0.0099,-0.0051,-0.0102,-0.0052,-0.0029,0.0060,0.0029,-0.0027
22JUL2016,0.0135,0.0092,0.0027,0.0031,0.0064,0.0019,0.0059,0.0047,0.0133,0.0020,0.0042
25JUL2016,-0.0093,-0.0013,-0.0016,-0.0199,-0.0021,-0.0053,-0.0013,-0.0011,-0.0017,-0.0011,0.0016
26JUL2016,0.0108,-0.0056,0.0076,0.0058,0.0008,0.0083,0.0022,-0.0078,-0.0087,-0.0017,-0.0012
27JUL2016,-0.0138,-0.0093,0.0012,-0.0098,-0.0004,-0.0039,0.0083,-0.0149,-0.0115,0.0045,-0.0031
28JUL2016,-0.0001,0.0082,-0.0014,0.0001,0.0021,-0.0003,0.0006,0.0044,0.0039,-0.0009,0.0018
29JUL2016,-0.0026,0.0143,-0.0051,0.0102,-0.0017,-0.0029,0.0037,0.0050,0.0060,0.0020,0.0011
01AUG2016,-0.0041,0.0021,-0.0055,-0.0329,-0.0025,-0.0012,0.0019,0.0011,0.0006,0.0064,0.0016
02AUG2016,-0.0209,-0.0153,-0.0027,0.0091,-0.0085,-0.0093,-0.0075,-0.0015,-0.0065,-0.0038,-0.0149
03AUG2016,0.0085,-0.0054,0.0025,0.0193,0.0103,0.0049,0.0035,-0.0055,-0.0060,-0.0028,0.0029
04AUG2016,0.0016,-0.0036,0.0041,-0.0015,-0.0025,0.0003,0.0054,0.0022,-0.0006,-0.0015,-0.0005
05AUG2016,0.0195,0.0019,0.0033,0.0091,0.0191,0.0100,0.0097,0.0017,-0.0144,0.0024,0.0105
08AUG2016,-0.0004,0.0025,0.0021,0.0133,0.0012,0.0014,-0.0002,-0.0011,-0.0004,-0.0085,-0.0033
09AUG2016,-0.0040,0.0048,-0.0031,-0.0053,0.0008,-0.0003,0.0021,0.0031,-0.0002,0.0024,-0.0030
10AUG2016,-0.0040,-0.0018,0.0002,-0.0109,-0.0079,-0.0005,-0.0032,0.0037,0.0002,-0.0034,0.0021
11AUG2016,0.0056,-0.0123,0.0043,0.0147,0.0021,0.0065,0.0036,0.0000,0.0024,0.0058,0.0100
12AUG2016,-0.0045,0.0039,-0.0106,0.0056,-0.0029,-0.0027,-0.0011,0.0035,0.0014,-0.0025,-0.0005
15AUG2016,0.0058,0.0001,0.0101,0.0080,0.0067,0.0067,0.0049,-0.0025,-0.0153,0.0017,0.0020
16AUG2016,0.0001,-0.0121,-0.0053,0.0016,-0.0025,-0.0044,-0.0074,-0.0044,-0.0118,-0.0089,-0.0057
17AUG2016,0.0037,0.0036,-0.0008,0.0030,0.0033,0.0029,-0.0004,0.0027,0.0149,0.0020,-0.0023
18AUG2016,0.0058,-0.0008,0.0064,0.0206,-0.0008,0.0031,0.0004,0.0035,0.0123,0.0004,-0.0006
19AUG2016,0.0003,-0.0082,0.0014,-0.0083,-0.0004,-0.0003,0.0006,-0.0024,-0.0122,-0.0008,0.0006
22AUG2016,-0.0043,0.0046,-0.0014,-0.0115,0.0000,-0.0008,0.0000,0.0015,0.0026,0.0020,-0.0010
23AUG2016,0.0035,0.0007,0.0086,0.0070,0.0012,0.0008,0.0036,-0.0020,-0.0044,0.0009,0.0050
24AUG2016,-0.0011,-0.0048,-0.0116,-0.0040,-0.0004,-0.0030,-0.0055,-0.0016,-0.0004,-0.0157,-0.0048
25AUG2016,-0.0063,0.0056,0.0049,-0.0027,0.0021,-0.0002,0.0021,-0.0038,0.0006,-0.0084,-0.0033
26AUG2016,-0.0052,-0.0093,-0.0057,-0.0034,0.0012,-0.0029,0.0004,-0.0051,-0.0207,0.0038,-0.0028
29AUG2016,0.0052,0.0102,0.0090,0.0068,0.0087,0.0072,0.0038,0.0059,0.0081,0.0022,0.0035
30AUG2016,0.0063,-0.0018,-0.0024,-0.0034,0.0090,-0.0027,-0.0034,-0.0059,-0.0105,-0.0034,-0.0055
31AUG2016,-0.0044,0.0009,-0.0100,-0.0158,0.0008,-0.0056,-0.0017,0.0013,0.0041,-0.0030,-0.0026
01SEP2016,0.0057,-0.0018,0.0041,-0.0029,-0.0041,0.0009,0.0032,0.0004,-0.0051,-0.0026,0.0020
02SEP2016,0.0039,0.0078,0.0100,0.0113,0.0045,0.0049,0.0045,0.0077,0.0133,0.0011,0.0020
06SEP2016,0.0006,0.0056,-0.0022,0.0151,-0.0016,-0.0029,0.0051,0.0022,0.0109,0.0036,0.0019
07SEP2016,0.0138,0.0058,-0.0014,0.0057,-0.0004,0.0012,0.0025,-0.0087,0.0002,0.0000,0.0005
08SEP2016,0.0032,-0.0128,-0.0043,0.0187,-0.0008,-0.0008,-0.0082,-0.0055,0.0034,0.0008,-0.0086
09SEP2016,-0.0319,-0.0382,-0.0291,-0.0298,-0.0188,-0.0282,-0.0245,-0.0271,-0.0375,-0.0200,-0.0241
12SEP2016,0.0138,0.0121,0.0095,0.0099,0.0112,0.0128,0.0167,0.0188,0.0177,0.0148,0.0140
13SEP2016,-0.0195,-0.0256,-0.0186,-0.0286,-0.0177,-0.0147,-0.0072,-0.0123,-0.0138,-0.0134,-0.0142
14SEP2016,-0.0017,0.0041,-0.0023,-0.0118,-0.0025,-0.0009,0.0047,-0.0030,0.0039,0.0000,0.0001
15SEP2016,0.0056,0.0038,0.0064,0.0124,0.0059,0.0079,0.0164,0.0081,0.0076,0.0103,0.0073
16SEP2016,-0.0041,-0.0002,-0.0040,-0.0080,-0.0094,-0.0083,-0.0037,-0.0032,0.0097,0.0007,-0.0022
19SEP2016,0.0034,0.0087,0.0015,-0.0006,0.0075,0.0044,-0.0019,-0.0021,0.0099,-0.0036,-0.0008
20SEP2016,0.0002,-0.0002,-0.0030,-0.0073,0.0005,0.0009,-0.0006,0.0027,-0.0018,0.0031,0.0008
21SEP2016,0.0177,0.0122,0.0152,0.0232,0.0062,0.0130,0.0113,0.0055,0.0203,0.0100,0.0097
22SEP2016,0.0041,0.0181,0.0032,0.0012,0.0021,0.0071,0.0061,0.0088,0.0061,0.0076,0.0073
23SEP2016,-0.0030,0.0030,-0.0050,-0.0133,-0.0051,-0.0059,-0.0088,-0.0045,-0.0008,-0.0031,-0.0023
26SEP2016,-0.0032,0.0023,-0.0047,-0.0044,-0.0160,-0.0043,-0.0059,-0.0084,-0.0026,-0.0116,-0.0110
27SEP2016,0.0082,-0.0104,0.0030,-0.0067,0.0079,0.0070,0.0110,0.0042,-0.0130,0.0071,0.0102
28SEP2016,0.0029,0.0077,0.0114,0.0432,0.0047,0.0078,0.0019,0.0017,-0.0014,-0.0015,0.0028
29SEP2016,-0.0025,-0.0139,-0.0077,-0.0017,-0.0140,-0.0079,-0.0061,-0.0098,-0.0150,-0.0176,-0.0051
30SEP2016,0.0120,-0.0068,0.0074,0.0136,0.0137,0.0090,0.0053,0.0101,-0.0069,0.0102,0.0081
03OCT2016,0.0025,-0.0197,-0.0013,-0.0007,-0.0047,0.0009,-0.0029,-0.0064,-0.0141,-0.0008,-0.0006
04OCT2016,-0.0029,-0.0135,-0.0136,-0.0102,0.0042,-0.0084,-0.0036,-0.0085,-0.0209,-0.0019,-0.0035
05OCT2016,0.0068,-0.0189,0.0068,0.0153,0.0161,0.0064,0.0036,-0.0010,-0.0021,0.0039,0.0041
06OCT2016,-0.0012,0.0011,0.0082,0.0016,0.0015,0.0000,0.0023,0.0019,-0.0002,-0.0037,0.0007
07OCT2016,-0.0087,-0.0024,-0.0186,-0.0058,-0.0005,-0.0129,-0.0027,-0.0027,-0.0013,-0.0007,-0.0045
10OCT2016,0.0108,0.0063,0.0060,0.0157,0.0051,0.0010,0.0069,0.0000,0.0083,0.0046,0.0016
11OCT2016,-0.0068,-0.0099,-0.0136,-0.0114,-0.0091,-0.0104,-0.0113,-0.0052,-0.0114,-0.0251,-0.0121
12OCT2016,-0.0037,0.0113,-0.0019,-0.0042,-0.0010,0.0019,0.0017,0.0056,0.0098,-0.0047,0.0047
13OCT2016,0.0004,0.0063,-0.0052,-0.0055,-0.0097,-0.0004,-0.0063,0.0002,0.0124,0.0004,-0.0037
14OCT2016,-0.0022,-0.0037,0.0032,-0.0058,0.0047,0.0021,0.0038,0.0002,-0.0056,-0.0067,-0.0011
17OCT2016,-0.0035,0.0014,0.0009,-0.0049,-0.0046,-0.0026,-0.0021,-0.0048,0.0054,-0.0033,-0.0082
18OCT2016,-0.0003,0.0061,0.0091,0.0040,0.0083,0.0021,0.0055,0.0031,0.0085,0.0120,0.0066
19OCT2016,0.0072,0.0022,0.0073,0.0142,0.0087,0.0031,0.0019,-0.0057,-0.0023,-0.0037,0.0044
20OCT2016,-0.0041,-0.0029,-0.0008,-0.0011,0.0000,-0.0054,-0.0046,-0.0006,-0.0006,0.0047,-0.0019
21OCT2016,-0.0010,-0.0037,-0.0004,-0.0065,-0.0005,-0.0014,0.0027,0.0054,-0.0058,-0.0083,0.0080
24OCT2016,0.0035,0.0021,0.0023,-0.0030,0.0031,0.0019,0.0097,0.0065,0.0038,-0.0019,0.0072
25OCT2016,-0.0047,-0.0027,-0.0091,-0.0046,-0.0010,-0.0026,-0.0035,0.0036,0.0062,-0.0029,-0.0117
26OCT2016,-0.0066,-0.0120,-0.0015,0.0023,0.0061,0.0035,-0.0056,-0.0013,0.0025,-0.0061,-0.0043
27OCT2016,0.0064,-0.0246,-0.0013,-0.0037,0.0025,-0.0068,-0.0013,-0.0046,-0.0060,0.0046,-0.0084
28OCT2016,-0.0002,0.0029,0.0026,-0.0027,-0.0045,0.0060,-0.0011,0.0042,0.0031,-0.0217,-0.0023
31OCT2016,0.0057,0.0172,0.0004,-0.0108,-0.0015,0.0019,-0.0004,0.0025,0.0200,-0.0062,0.0008
01NOV2016,-0.0064,-0.0214,-0.0058,0.0001,-0.0041,-0.0086,-0.0086,-0.0044,-0.0182,-0.0053,-0.0070
02NOV2016,0.0031,-0.0133,-0.0054,-0.0111,-0.0066,-0.0037,-0.0064,-0.0025,-0.0126,-0.0052,-0.0061
03NOV2016,0.0043,-0.0058,0.0002,0.0040,0.0010,-0.0016,-0.0096,-0.0069,0.0038,-0.0095,-0.0026
04NOV2016,0.0026,0.0067,0.0035,-0.0054,-0.0031,0.0009,-0.0017,-0.0090,-0.0031,0.0070,-0.0020
07NOV2016,0.0312,0.0155,0.0153,0.0215,0.0251,0.0246,0.0217,0.0169,0.0175,0.0256,0.0231
08NOV2016,-0.0011,0.0061,0.0032,0.0013,0.0005,0.0060,0.0049,0.0042,0.0078,0.0028,0.0041
09NOV2016,0.0090,-0.0150,0.0212,0.0163,0.0425,0.0251,-0.0013,-0.0137,-0.0368,0.0352,0.0020
10NOV2016,0.0192,-0.0128,0.0116,0.0043,0.0369,0.0213,-0.0161,-0.0267,-0.0241,0.0110,0.0037
11NOV2016,0.0024,0.0066,-0.0137,-0.0182,0.0028,0.0018,0.0030,-0.0010,-0.0041,-0.0150,0.0057
14NOV2016,0.0222,0.0251,0.0023,0.0056,0.0245,0.0043,-0.0152,-0.0018,-0.0007,-0.0031,0.0001
15NOV2016,0.0063,-0.0108,0.0041,0.0282,-0.0009,0.0038,0.0141,0.0061,0.0161,0.0028,0.0039
16NOV2016,-0.0083,-0.0036,-0.0019,-0.0070,-0.0144,-0.0057,0.0092,0.0002,-0.0068,-0.0043,0.0055
17NOV2016,0.0053,-0.0100,0.0004,-0.0067,0.0137,0.0021,0.0064,-0.0018,0.0002,0.0040,0.0121
18NOV2016,0.0080,0.0016,-0.0014,0.0041,0.0000,-0.0003,-0.0008,-0.0036,-0.0030,-0.0106,-0.0031
21NOV2016,0.0041,-0.0040,0.0118,0.0238,0.0036,0.0054,0.0101,0.0067,0.0106,0.0036,0.0065
22NOV2016,0.0009,0.0166,0.0061,-0.0005,0.0004,0.0045,0.0031,0.0051,0.0038,-0.0144,0.0119
23NOV2016,0.0112,-0.0041,0.0045,0.0041,0.0058,0.0074,-0.0040,-0.0055,-0.0100,0.0039,0.0010
25NOV2016,0.0037,0.0051,0.0030,-0.0049,0.0013,0.0055,0.0042,0.0079,0.0144,0.0039,0.0024
28NOV2016,-0.0073,0.0061,-0.0040,-0.0139,-0.0116,-0.0069,0.0008,0.0021,0.0193,-0.0075,-0.0080
29NOV2016,-0.0026,0.0082,0.0010,-0.0123,0.0027,0.0008,0.0006,0.0014,0.0042,0.0065,0.0027
30NOV2016,0.0047,-0.0090,0.0107,0.0508,0.0135,0.0013,-0.0119,-0.0160,-0.0315,-0.0095,-0.0084
01DEC2016,0.0056,-0.0139,0.0004,0.0024,0.0173,0.0066,-0.0206,-0.0065,-0.0079,-0.0073,0.0005
02DEC2016,0.0012,0.0097,0.0004,0.0029,-0.0109,-0.0002,0.0037,0.0064,0.0091,0.0023,-0.0055
05DEC2016,0.0029,0.0076,0.0078,0.0088,0.0119,-0.0008,0.0096,0.0012,0.0013,-0.0018,0.0109
06DEC2016,0.0077,0.0068,0.0012,-0.0019,0.0087,0.0019,0.0030,0.0030,-0.0019,0.0028,0.0023
07DEC2016,0.0249,0.0206,0.0143,0.0080,0.0156,0.0186,0.0190,0.0144,0.0130,-0.0086,0.0194
08DEC2016,0.0057,0.0051,0.0066,0.0054,0.0094,-0.0056,0.0025,-0.0041,0.0017,0.0019,0.0000
09DEC2016,-0.0012,-0.0019,0.0002,0.0031,0.0021,0.0046,0.0072,0.0144,0.0105,0.0122,0.0023
12DEC2016,-0.0101,0.0070,-0.0045,0.0047,-0.0097,-0.0036,-0.0031,0.0040,0.0104,0.0048,-0.0083
13DEC2016,0.0026,-0.0003,-0.0016,0.0113,0.0026,-0.0014,0.0126,0.0046,0.0103,0.0081,0.0090
14DEC2016,-0.0138,-0.0214,-0.0119,-0.0200,-0.0047,-0.0101,-0.0035,-0.0109,-0.0206,-0.0052,-0.0068
15DEC2016,0.0055,-0.0045,0.0065,0.0022,0.0085,0.0011,0.0045,0.0042,0.0071,0.0065,-0.0024
16DEC2016,-0.0089,0.0162,-0.0031,0.0062,-0.0086,-0.0020,-0.0072,0.0057,0.0121,0.0008,-0.0049
19DEC2016,0.0050,0.0082,-0.0020,-0.0046,0.0004,0.0056,0.0072,0.0019,0.0037,-0.0042,0.0027
20DEC2016,0.0099,0.0022,0.0008,-0.0022,0.0124,0.0057,0.0037,-0.0019,0.0012,-0.0007,0.0080
21DEC2016,-0.0091,-0.0153,0.0004,0.0016,-0.0025,-0.0038,-0.0020,-0.0002,-0.0041,-0.0056,-0.0005
22DEC2016,-0.0070,-0.0016,-0.0042,0.0041,-0.0025,-0.0019,-0.0020,-0.0015,0.0035,0.0013,-0.0108
23DEC2016,0.0024,0.0019,0.0020,-0.0009,0.0017,0.0010,0.0010,0.0019,-0.0002,0.0075,-0.0022
27DEC2016,0.0011,0.0017,0.0054,0.0022,0.0013,0.0021,0.0041,-0.0002,0.0008,0.0020,0.0039
28DEC2016,-0.0112,-0.0060,-0.0101,-0.0108,-0.0102,-0.0105,-0.0089,-0.0061,-0.0095,-0.0076,-0.0069
29DEC2016,-0.0007,0.0119,0.0000,-0.0020,-0.0073,-0.0003,0.0002,0.0046,0.0135,0.0017,-0.0013
30DEC2016,-0.0037,0.0134,-0.0066,-0.0029,0.0022,-0.0035,-0.0078,-0.0050,-0.0055,-0.0036,-0.0084
03JAN2017,-0.0025,0.0020,0.0058,0.0113,0.0112,0.0059,0.0089,0.0037,-0.0025,0.0131,0.0059
04JAN2017,0.0092,0.0143,0.0146,-0.0021,0.0081,0.0059,0.0035,0.0000,0.0037,0.0079,0.0133
05JAN2017,-0.0059,0.0023,-0.0030,-0.0025,-0.0101,-0.0029,0.0016,0.0033,0.0010,0.0051,-0.0007
06JAN2017,0.0049,0.0012,0.0010,0.0009,0.0034,0.0057,0.0073,0.0010,0.0031,0.0028,0.0049
09JAN2017,-0.0082,-0.0100,-0.0002,-0.0145,-0.0068,-0.0078,-0.0002,-0.0081,-0.0131,0.0042,-0.0008
10JAN2017,0.0070,-0.0104,0.0006,-0.0091,0.0021,0.0042,0.0002,-0.0050,-0.0031,0.0035,0.0036
11JAN2017,0.0113,-0.0079,0.0081,0.0108,0.0064,0.0052,0.0047,0.0019,0.0104,-0.0101,0.0022
12JAN2017,-0.0050,0.0050,-0.0020,-0.0041,-0.0085,-0.0041,-0.0024,-0.0010,0.0008,0.0010,-0.0010
13JAN2017,0.0060,-0.0016,-0.0016,-0.0029,0.0056,0.0038,0.0030,0.0006,-0.0014,0.0010,0.0037
17JAN2017,-0.0108,0.0072,-0.0045,0.0062,-0.0238,-0.0078,-0.0038,0.0142,0.0109,-0.0051,0.0017
18JAN2017,0.0039,0.0025,0.0063,-0.0023,0.0083,0.0038,0.0026,0.0034,-0.0012,-0.0013,-0.0018
19JAN2017,0.0036,-0.0107,-0.0063,-0.0055,-0.0043,0.0073,-0.0014,-0.0036,-0.0088,-0.0064,-0.0031
20JAN2017,0.0071,0.0078,0.0089,0.0038,0.0048,0.0002,0.0055,0.0065,0.0019,-0.0026,0.0029
23JAN2017,-0.0095,0.0079,0.0020,-0.0106,-0.0065,-0.0055,0.0018,-0.0004,-0.0051,-0.0042,0.0007
24JAN2017,0.0159,-0.0013,0.0258,0.0110,0.0126,0.0100,0.0062,0.0067,-0.0002,-0.0069,0.0082
25JAN2017,0.0146,-0.0070,0.0067,0.0052,0.0167,0.0105,0.0096,-0.0002,0.0000,0.0094,0.0061
26JAN2017,0.0051,-0.0018,0.0026,0.0008,0.0025,0.0023,-0.0028,-0.0043,0.0004,-0.0077,0.0015
27JAN2017,-0.0029,-0.0103,-0.0036,-0.0104,-0.0038,-0.0008,0.0040,-0.0055,-0.0002,0.0082,-0.0032
30JAN2017,-0.0133,-0.0069,-0.0102,-0.0183,-0.0080,-0.0085,-0.0081,-0.0008,0.0008,-0.0049,-0.0012
31JAN2017,-0.0141,0.0087,-0.0059,0.0004,-0.0064,-0.0088,-0.0050,0.0048,0.0155,0.0160,-0.0015
